id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
19541,111,req-B2-treatment-run1-1-17-1782607455734-ab0fm2dk,req-B2-treatment-run1-1-17-1782607455734-ab0fm2dk,/api/v1/infer,24589.0,200,,full,False,,,,2026-06-28 00:44:40.329166+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19542,111,req-B2-treatment-run1-3-13-1782607460747-2nbv9jvh,req-B2-treatment-run1-3-13-1782607460747-2nbv9jvh,/api/v1/infer,24674.0,200,,full,False,,,,2026-06-28 00:44:45.428246+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19543,111,req-B2-treatment-run1-2-6-1782607465833-vajamhoy,req-B2-treatment-run1-2-6-1782607465833-vajamhoy,/api/v1/infer,24689.0,200,,full,False,,,,2026-06-28 00:44:50.537397+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19544,111,req-B2-treatment-run1-4-10-1782607470932-l41v1nl7,req-B2-treatment-run1-4-10-1782607470932-l41v1nl7,/api/v1/infer,24593.0,200,,full,False,,,,2026-06-28 00:44:55.534765+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19545,111,req-B2-treatment-run1-4-11-1782607496537-m650yxx3,req-B2-treatment-run1-4-11-1782607496537-m650yxx3,/api/v1/infer,346.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:44:56.892214+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19546,111,req-B2-treatment-run1-4-12-1782607497895-w7vcz95n,req-B2-treatment-run1-4-12-1782607497895-w7vcz95n,/api/v1/infer,380.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:44:58.280647+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19547,111,req-B2-treatment-run1-4-13-1782607499285-mksowasa,req-B2-treatment-run1-4-13-1782607499285-mksowasa,/api/v1/infer,385.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:44:59.676512+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19548,111,req-B2-treatment-run1-5-8-1782607476149-9oyoefbo,req-B2-treatment-run1-5-8-1782607476149-9oyoefbo,/api/v1/infer,24474.0,200,,full,False,,,,2026-06-28 00:45:00.628284+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19549,111,req-B2-treatment-run1-4-14-1782607500680-g2epgvbf,req-B2-treatment-run1-4-14-1782607500680-g2epgvbf,/api/v1/infer,397.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:01.082351+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19550,111,req-B2-treatment-run1-5-9-1782607501631-u3u831cp,req-B2-treatment-run1-5-9-1782607501631-u3u831cp,/api/v1/infer,364.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:02.004169+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19551,111,req-B2-treatment-run1-4-15-1782607502085-14q2pzed,req-B2-treatment-run1-4-15-1782607502085-14q2pzed,/api/v1/infer,393.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:02.483649+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19552,111,req-B2-treatment-run1-5-10-1782607503007-1ielvw00,req-B2-treatment-run1-5-10-1782607503007-1ielvw00,/api/v1/infer,376.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:03.387724+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19553,111,req-B2-treatment-run1-4-16-1782607503486-1ebscep1,req-B2-treatment-run1-4-16-1782607503486-1ebscep1,/api/v1/infer,382.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:03.873806+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19554,111,req-B2-treatment-run1-5-11-1782607504390-ayk8hojx,req-B2-treatment-run1-5-11-1782607504390-ayk8hojx,/api/v1/infer,387.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:04.782107+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19555,111,req-B2-treatment-run1-4-17-1782607504876-mppfmf2m,req-B2-treatment-run1-4-17-1782607504876-mppfmf2m,/api/v1/infer,413.0,200,,partial,True,asr_worker_unavailable,asr,,2026-06-28 00:45:05.296192+00:00,B2,treatment,1,success,success,failure,"vision,ocr",
19556,111,req-B2-treatment-run1-1-18-1782607481333-cvgak2f4,req-B2-treatment-run1-1-18-1782607481333-cvgak2f4,/api/v1/infer,24540.0,200,,full,False,,,,2026-06-28 00:45:05.881418+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
